1000
252	3598.945812	227.921295
253	5787.806782	366.5418947
254	6736.556795	426.6262479
255	5931.491453	375.6414472
256	3886.285484	246.1185209
257	1841.080322	116.5956458
258	1036.017376	65.61099675
259	1984.771371	125.6956022
260	4173.638029	264.3165621
261	6362.446395	402.9338304
262	7311.025449	463.0073569
263	6505.671007	412.0042473
264	4460.057943	282.4555398
265	2414.327814	152.8994185
266	1608.622235	101.8740715
267	2556.616202	161.9105443
268	4744.605648	300.4759504
269	6932.419825	439.0302567
270	7879.888075	499.0334359
271	7073.306421	447.9526071
272	5026.350038	318.3188271
273	2979.160842	188.670303
274	2171.880837	137.5452476
275	3118.185318	197.4747253
276	5304.370609	335.9258742
277	7490.266379	474.3586878
278	8435.70236	534.2331634
279	7626.975025	483.0164485
280	5577.759997	353.2396285
281	3528.199701	223.4409426
282	2718.436561	172.1586302
283	3662.14641	231.9237898
284	5845.626081	370.2035918
285	8028.705812	508.4580656
286	8971.215875	568.1472427
287	8159.453311	516.7383067
288	6107.094371	386.7623827
289	4054.28205	256.7577461
290	3241.15943	205.2626777
291	4181.402943	264.8083143
292	6361.310141	402.8618714
293	8540.711921	540.8834205
294	9479.439182	600.3330327
295	8663.789804	548.6779447
296	6607.440668	418.4493216
297	4550.535516	288.1854859
298	3733.218209	236.424768
299	4669.166019	295.6983575
300	6844.677183	433.4735138
301	9019.583439	571.2103612
302	9953.716554	630.3690261
303	9133.375185	578.4167943
304	7072.237113	447.8848878
305	5010.446947	317.3116841
306	4188.149418	265.2355686
307	5119.022693	324.1877878
308	7289.365941	461.6356598
309	9459.011795	599.039366
310	10387.79301	657.859095
311	9562.009206	605.5621936
312	7495.339057	474.6799405
313	5427.928251	343.7507816
314	4599.922477	291.3131629
315	5525.000921	349.8983954
316	7689.463769	486.9738616
317	9853.144733	623.9998111
318	10775.87762	682.4364992
319	9943.963053	629.7513368
320	7871.080889	498.4756766
321	5797.377798	367.1480273
322	4963.000668	314.3069105
323	5881.629763	372.4837055
324	8039.566405	509.1458671
325	10196.64547	645.7537185
326	11112.70188	703.7675853
327	10274.03746	650.6549543
328	8194.333225	518.9472522
329	6113.737074	387.1830652
330	5272.397033	333.9009871
331	6183.994624	391.6324769
332	8334.832427	527.8450689
333	10484.74646	663.9991585
334	11393.57298	721.5551565
335	10547.61499	667.9806237
336	8460.554852	535.8070721
337	6372.54166	403.5731637
338	5523.724788	349.8175778
339	6427.787015	407.0718529
340	8571.032209	542.8036048
341	10713.29777	678.4733162
342	11614.42117	735.5414756
343	10760.70686	681.4757349
344	8665.83845	548.8076855
345	6569.966422	416.076077
346	5713.241522	361.8196756
347	6609.347817	418.5701014
348	8744.590643	553.7950631
349	10878.80868	688.9551251
350	11771.84088	745.5108686
351	10909.99301	690.930029
352	8806.950105	557.7442889
353	6702.864093	424.4924886
354	5837.887035	369.7134778
355	6725.704495	425.9389716
356	8852.623187	560.6367659
357	10978.48326	695.2675177
358	11863.12507	751.2918976
359	10992.85582	696.177732
360	8881.362013	562.4567962
361	6768.796987	428.6680198
362	5895.314268	373.3503455
363	6774.600919	429.0355829
364	8892.965058	563.1916172
365	11010.24833	697.2792003
366	11886.29257	752.7590956
367	11007.4064	697.0992204
368	8887.277832	562.8314451
369	6766.061696	428.4947938
370	5883.912989	372.6283023
371	6754.520238	427.763873
372	8864.193058	561.369486
373	10972.77457	694.905986
374	11840.10808	749.8342314
375	10952.50376	693.6222359
376	8823.651068	558.8019611
377	6693.706309	423.912526
378	5802.826014	367.4930628
379	6664.700178	422.0755672
380	8765.639914	555.1281138
381	10865.48983	688.1116423
382	11724.09473	742.4871037
383	10827.76628	685.7226088
384	8690.195435	550.3502137
385	6551.539956	414.9091286
386	5651.957894	357.9385824
387	6505.140739	411.9706655
388	8597.401073	544.4735454
389	10688.585	676.9082566
390	11538.53879	730.7358432
391	10633.57558	673.4245087
392	8487.387817	537.5064041
393	6340.134762	401.5208344
394	5431.975902	344.0071194
395	6276.604196	397.4974426
396	8360.333719	529.4600661
397	10443.01199	661.3561138
398	11284.48676	714.6467243
399	10371.07265	656.8001942
400	8216.46351	520.3487635
401	8177.899178	517.9064837
402	8138.305238	515.3989989
403	8097.686511	512.8266143
404	8056.048087	510.1896522
405	8013.395085	507.4884369
406	7969.732985	504.7233155
407	7925.067266	501.8946348
408	7879.403675	499.0027589
409	7832.748142	496.0480632
410	7785.106684	493.0309289
411	7736.485589	489.9517542
412	7686.891233	486.8109428
413	7636.330204	483.6089121
414	7584.809268	480.3460904
415	7532.335281	477.022912
416	7478.915369	473.6398281
417	7424.556718	470.1972939
418	7369.266782	466.6957814
419	7313.053077	463.1357666
420	7255.923357	459.5177405
421	7197.885497	455.8422019
422	7138.94752	452.1096589
423	7079.117599	448.3206291
424	7018.404149	444.4756453
425	6956.815612	440.5752423
426	6894.36064	436.6199679
427	6831.048097	432.6103835
428	6766.886873	428.5470523
429	6701.886102	424.4305524
430	6636.055064	420.2614717
431	6569.4031	416.0404018
432	6501.939762	411.7679475
433	6433.67475	407.4447232
434	6364.617884	403.0713509
435	6294.779135	398.6484618
436	6224.168562	394.1766931
437	6152.796434	389.6566951
438	6080.673112	385.0891239
439	6007.809103	380.4746451
440	5934.215037	375.8139318
441	5859.901692	371.1076664
442	5784.879936	366.3565374
443	5709.160787	361.5612426
444	5632.755383	356.7224871
445	5555.675011	351.8409859
446	5477.931048	346.9174596
447	5399.534992	341.9526361
448	5320.498459	336.9472512
449	5240.833216	331.9020501
450	5160.551058	326.8177798
451	5079.663992	321.6952006
452	4998.184054	316.5350749
453	4916.123459	311.3381761
454	4833.494483	306.1052817
455	4750.309491	300.8371749
456	4666.580967	295.5346462
457	4582.321548	290.1984958
458	4497.543896	284.8295258
459	4412.260797	279.4285458
460	4326.485155	273.996373
461	4240.229873	268.5338246
462	4153.508066	263.0417313
463	4066.332878	257.5209252
464	3978.717541	251.9722445
465	3890.675349	246.3965311
466	3802.219716	240.7946345
467	3713.364144	235.1674097
468	3624.122166	229.5157138
469	3534.507404	223.8404096
470	3444.533572	218.1423654
471	3354.214472	212.4224553
472	3263.563906	206.6815536
473	3172.595796	200.9205417
474	3081.324124	195.1403053
475	2989.762962	189.3417355
476	2897.926322	183.5257196
477	2805.828455	177.6931603
478	2713.483493	171.8449524
479	2620.905748	165.9820023
480	2528.1095	160.1052145
481	2435.109122	154.215499
482	2341.919043	148.3137699
483	2248.553695	142.4009409
484	2155.0276	136.4779318
485	2061.355277	130.5456622
486	1967.551278	124.6050534
487	1873.630214	118.657031
488	1779.606755	112.7025238
489	1685.495571	106.7424611
490	1591.311304	100.77777
491	1497.068744	94.80938714
492	1402.782621	88.8382455
493	1308.467666	82.8652779
494	1214.138699	76.89142292
495	1119.81054	70.91761914
496	1025.49798	64.94480323
497	931.2158392	58.97391376
498	836.9789676	53.0058912
499	742.8022155	47.04167601
500	648.7004333	41.08220866
501	554.6884711	35.12842961
502	460.7811792	29.18127934
503	366.9934079	23.2416983
504	273.3400074	17.31062697
505	179.8358279	11.38900581
506	86.49568983	5.4777734
507	-6.665616511	-0.4221335976
508	-99.63327081	-6.309776609
509	-192.3924527	-12.18421706
510	-284.9284318	-18.04452208
511	-377.2264776	-23.88975877
512	-469.2717996	-29.71899046
513	-561.0497573	-35.53128996
514	-652.5456799	-41.32572819
515	-743.744897	-47.10137604
516	-834.6327978	-52.85730823
517	-925.1948313	-58.59260324
518	-1015.416477	-64.30634147
519	-1105.283213	-69.99760331
520	-1194.78061	-75.66547483
521	-1283.894235	-81.30904212
522	-1372.609718	-86.92739504
523	-1460.912777	-92.51962916
524	-1548.789101	-98.08483814
525	-1636.224558	-103.622127
526	-1723.204897	-109.1305933
527	-1809.716106	-114.6093495
528	-1895.744112	-120.0575045
529	-1981.274935	-125.4741728
530	-2066.294652	-130.8584728
531	-2150.78946	-136.2095304
532	-2234.745558	-141.5264714
533	-2318.149232	-146.8084274
534	-2400.98686	-152.0545357
535	-2483.244909	-157.2639392
536	-2564.909877	-162.4357829
537	-2645.968349	-167.5692172
538	-2726.407033	-172.6634004
539	-2806.212695	-177.7174942
540	-2885.372192	-182.7306664
541	-2963.87241	-187.7020864
542	-3041.700444	-192.630937
543	-3118.84339	-197.516401
544	-3195.288465	-202.3576688
545	-3271.023003	-207.1539383
546	-3346.03437	-211.9044093
547	-3420.31008	-216.6082913
548	-3493.837769	-221.264801
549	-3566.605162	-225.8731611
550	-3638.600041	-230.4325979
551	-3709.810373	-234.9423494
552	-3780.22415	-239.401655
553	-3849.829577	-243.8097678
554	-3918.614887	-248.1659425
555	-3986.568463	-252.4694435
556	-4053.678808	-256.7195428
557	-4119.934545	-260.9155197
558	-4185.324387	-265.0566594
559	-4249.837196	-269.1422566
560	-4313.461954	-273.1716135
561	-4376.187793	-277.1440419
562	-4438.003935	-281.0588591
563	-4498.89975	-284.915392
564	-4558.86473	-288.7129751
565	-4617.888515	-292.4509524
566	-4675.960836	-296.1286734
567	-4733.071634	-299.7455011
568	-4789.210938	-303.3008041
569	-4844.368928	-306.7939605
570	-4898.535903	-310.2243559
571	-4951.702313	-313.5913855
572	-5003.858816	-316.8944576
573	-5054.99613	-320.1329845
574	-5105.105125	-323.306388
575	-5154.176908	-326.4141047
576	-5202.202616	-329.4555736
577	-5249.173597	-332.4302466
578	-5295.081408	-335.337589
579	-5339.917636	-338.177068
580	-5383.674107	-340.948166
581	-5426.342797	-343.6503748
582	-5467.915832	-346.2831958
583	-5508.385458	-348.8461378
584	-5547.744159	-351.338725
585	-5585.984481	-353.7604851
586	-5623.099237	-356.1109633
587	-5659.081303	-358.3897081
588	-5693.923822	-360.5962853
589	-5727.620027	-362.7302665
590	-5760.163332	-364.7912345
591	-5791.547359	-366.7787854
592	-5821.765821	-368.6925211
593	-5850.8127	-370.5320604
594	-5878.682068	-372.297028
595	-5905.368177	-373.9870597
596	-5930.865547	-375.6018085
597	-5955.1687	-377.1409275
598	-5978.272515	-378.6040925
599	-6000.171903	-379.9909811
600	-6020.862044	-381.3012881
601	-6040.338236	-382.5347156
602	-6058.59599	-383.6909795
603	-6075.630993	-384.7698065
604	-6091.439084	-385.7709331
605	-6106.016281	-386.6941072
606	-6119.358841	-387.5390918
607	-6131.463142	-388.3056574
608	-6142.325771	-388.9935878
609	-6151.943463	-389.6026764
610	-6160.313196	-390.1327317
611	-6167.432064	-390.5835698
612	-6173.297374	-390.9550199
613	-6177.90664	-391.2469248
614	-6181.257527	-391.4591366
615	-6183.347909	-391.5915205
616	-6184.175841	-391.6439534
617	-6183.739495	-391.6163196
618	-6182.037345	-391.5085224
619	-6179.067984	-391.3204727
620	-6174.830183	-391.0520928
621	-6169.322926	-390.7033181
622	-6162.545374	-390.2740956
623	-6154.496868	-389.7643836
624	-6145.176959	-389.1741536
625	-6134.585347	-388.5033867
626	-6122.721944	-387.7520771
627	-6109.586838	-386.9202307
628	-6095.180329	-386.0078662
629	-6079.502866	-385.0150123
630	-6062.555108	-383.9417105
631	-6044.337894	-382.788014
632	-6024.85224	-381.5539872
633	-6004.099375	-380.239708
634	-5982.080706	-378.8452653
635	-5958.797759	-377.370756
636	-5934.252362	-375.8162956
637	-5908.44646	-374.1820074
638	-5881.382179	-372.468026
639	-5853.061854	-370.6744994
640	-5823.487971	-368.8015849
641	-5792.663223	-366.8494532
642	-5760.590516	-364.8182881
643	-5727.272872	-362.7082812
644	-5692.713556	-360.5196392
645	-5656.915981	-358.2525782
646	-5619.883769	-355.9073276
647	-5581.620663	-353.4841245
648	-5542.130645	-350.983221
649	-5501.417876	-348.4048808
650	-5459.486669	-345.7493767
651	-5416.341513	-343.0169933
652	-5371.98711	-340.2080283
653	-5326.42828	-337.3227868
654	-5279.670112	-334.3615914
655	-5231.717727	-331.3247661
656	-5182.576603	-328.2126579
657	-5132.25222	-325.0256139
658	-5080.750326	-321.7639982
659	-5028.076849	-318.428186
660	-4974.237807	-315.0185586
661	-4919.239487	-311.5355142
662	-4863.088267	-307.9794565
663	-4805.790733	-304.3508028
664	-4747.353652	-300.6499816
665	-4687.783881	-296.877427
666	-4627.088544	-293.0335904
667	-4565.274828	-289.1189268
668	-4502.350187	-285.1339083
669	-4438.322137	-281.0790109
670	-4373.198432	-276.9547256
671	-4306.986946	-272.7615511
672	-4239.695703	-268.4999957
673	-4171.332877	-264.1705768
674	-4101.906881	-259.7738274
675	-4031.426158	-255.3102821
676	-3959.89936	-250.7804888
677	-3887.33535	-246.185009
678	-3813.743021	-241.5244056
679	-3739.131503	-236.799257
680	-3663.510078	-232.010151
681	-3586.888088	-227.1576791
682	-3509.275083	-222.2424463
683	-3430.680764	-217.2650668
684	-3351.114952	-212.2261627
685	-3270.587615	-207.1263652
686	-3189.108815	-201.9663115
687	-3106.68882	-196.7466519
688	-3023.33799	-191.4680425
689	-2939.066833	-186.1311489
690	-2853.88598	-180.736644
691	-2767.806207	-175.2852107
692	-2680.838383	-169.777537
693	-2592.993526	-164.2143208
694	-2504.282773	-158.5962675
695	-2414.717413	-152.9240918
696	-2324.308822	-147.1985143
697	-2233.068497	-141.4202631
698	-2141.008056	-135.5900739
699	-2048.139263	-129.7086918
700	-1954.473917	-123.7768639
701	-1860.024022	-117.7953506
702	-1764.801615	-111.764914
703	-1668.81891	-105.6863279
704	-1572.088185	-99.5603695
705	-1474.621803	-93.38782201
706	-1376.43225	-87.16947607
707	-1277.53216	-80.90613183
708	-1177.934199	-74.59859136
709	-1077.65115	-68.24766428
710	-976.6959172	-61.85416782
711	-875.0814055	-55.41891919
712	-772.8207283	-48.9427489
713	-669.9270292	-42.42648931
714	-566.4135418	-35.87097852
715	-462.2935594	-29.2770584
716	-357.5804951	-22.64557839
717	-252.287852	-15.97739364
718	-146.4291628	-9.273361184
719	-40.01805029	-2.534343755
720	66.93177298	4.238790235
721	174.4065047	11.04516669
722	282.3923425	17.8839115
723	390.8753642	24.75414297
724	499.841588	31.65497564
725	609.2769419	38.58551833
726	719.167414	45.54488366
727	829.498753	52.53216909
728	940.256827	59.54647967
729	1051.427325	66.58690905
730	1162.995965	73.65255278
731	1274.948376	80.74250076
732	1387.270128	87.85583906
733	1499.946788	94.99165374
734	1612.963837	102.1490252
735	1726.306753	109.3270338
736	1839.960985	116.5247581
737	1953.911923	123.7412728
738	2068.144895	130.9756488
739	2182.645232	138.2269569
740	2297.398293	145.4942701
741	2412.389287	152.7766515
742	2527.603484	160.0731684
743	2643.026153	167.3828879
744	2758.642475	174.7048714
745	2874.437628	182.0381802
746	2990.396822	189.3818778
747	3106.505238	196.7350256
748	3222.748024	204.0966831
749	3339.110331	211.4659098
750	3455.577308	218.8417653
751	3572.134105	226.2233091
752	3688.765872	233.6096008
753	3805.457759	240.9996998
754	3922.194915	248.3926657
755	4038.96249	255.7875581
756	4155.745664	263.1834383
757	4272.529646	270.5793698
758	4389.299616	277.9744138
759	4506.040754	285.3676319
760	4622.738329	292.7580912
761	4739.377611	300.1448588
762	4855.94381	307.5269979
763	4972.422284	314.9035815
764	5088.798363	322.2736805
765	5205.057377	329.6363657
766	5321.184714	336.9907118
767	5437.165825	344.3357973
768	5552.986188	351.6707027
769	5668.631281	358.9945083
770	5784.086675	366.3063002
771	5899.337938	373.6051645
772	6014.370698	380.890191
773	6129.170675	388.1604754
774	6243.723557	395.4151112
775	6358.015212	402.6532035
776	6472.031389	409.8738498
777	6585.758076	417.0761627
778	6699.181201	424.2592509
779	6812.286782	431.4222292
780	6925.060897	438.5642157
781	7037.489744	445.6843363
782	7149.55952	452.781717
783	7261.256513	459.8554894
784	7372.567101	466.9047906
785	7483.477749	473.9287637
786	7593.974956	480.9265535
787	7704.045307	487.8973107
788	7813.675511	494.8401932
789	7922.852333	501.754363
790	8031.562629	508.6389878
791	8139.793287	515.493237
792	8247.531401	522.3162935
793	8354.764067	529.10734
794	8461.478502	535.8655668
795	8567.662041	542.590172
796	8673.302048	549.2803553
797	8778.386039	555.9353261
798	8882.901649	562.5543013
799	8986.836602	569.1365035
800	9090.178683	575.6811591
801	9192.915855	582.1875059
802	9295.036114	588.6547835
803	9396.527662	595.0822448
804	9497.378733	601.4691447
805	9597.577711	607.8147476
806	9697.113097	614.1183252
807	9795.973517	620.3791571
808	9894.14768	626.5965284
809	9991.624451	632.7697339
810	10088.39281	638.8980757
811	10184.44189	644.9808655
812	10279.76092	651.0174207
813	10374.33925	657.0070684
814	10468.1664	662.9491428
815	10561.23198	668.8429879
816	10653.52575	674.6879535
817	10745.03763	680.4834023
818	10835.75766	686.2287031
819	10925.67601	691.9232338
820	11014.78299	697.5663801
821	11103.06904	703.1575373
822	11190.52483	708.6961136
823	11277.14107	714.1815213
824	11362.90862	719.6131822
825	11447.81861	724.9905329
826	11531.86216	730.3130124
827	11615.03063	735.5800727
828	11697.31556	740.7911789
829	11778.70856	745.9457984
830	11859.20143	751.0434135
831	11938.78617	756.083516
832	12017.45489	761.0656073
833	12095.19984	765.9891962
834	12172.0135	770.8538069
835	12247.88843	775.6589672
836	12322.81743	780.4042221
837	12396.79338	785.0891202
838	12469.80943	789.7132274
839	12541.8588	794.2761152
840	12612.93491	798.7773664
841	12683.03138	803.2165772
842	12752.14193	807.5933493
843	12820.26054	811.9073016
844	12887.38127	816.1580588
845	12953.49838	820.3452567
846	13018.6064	824.4685484
847	13082.69984	828.5275869
848	13145.77358	832.522048
849	13207.82254	836.4516093
850	13268.84188	840.3159655
851	13328.82692	844.1148191
852	13387.77317	847.8478854
853	13445.6763	851.5148916
854	13502.53215	855.115574
855	13558.33676	858.6496805
856	13613.08637	862.116974
857	13666.77736	865.5172252
858	13719.40631	868.8502178
859	13770.96997	872.1157452
860	13821.46531	875.313616
861	13870.88943	878.443646
862	13919.23963	881.5056649
863	13966.51342	884.499515
864	14012.70848	887.4250486
865	14057.82267	890.282131
866	14101.85405	893.070639
867	14144.80079	895.790457
868	14186.66137	898.4414881
869	14227.43438	901.0236433
870	14267.11859	903.5368449
871	14305.71298	905.9810284
872	14343.21672	908.3561407
873	14379.62914	910.66214
874	14414.9498	912.898998
875	14449.1784	915.0666957
876	14482.31485	917.1652274
877	14514.35923	919.1945987
878	14545.31185	921.1548287
879	14575.17316	923.0459458
880	14603.94381	924.8679917
881	14631.62465	926.6210195
882	14658.21669	928.3050936
883	14683.72115	929.9202918
884	14708.13945	931.4667033
885	14731.47312	932.9444246
886	14753.72397	934.3535716
887	14774.89396	935.6942673
888	14794.98521	936.9666465
889	14814.00006	938.1708571
890	14831.94099	939.3070564
891	14848.81069	940.375415
892	14864.61208	941.3761169
893	14879.34817	942.3093536
894	14893.02222	943.1753318
895	14905.63766	943.9742677
896	14917.1981	944.7063905
897	14927.70729	945.3719375
898	14937.1692	945.9711607
899	14945.588	946.5043237
900	14952.96801	946.9716996
901	14959.31371	947.3735727
902	14964.6298	947.7102407
903	14968.9211	947.982009
904	14972.19271	948.1891999
905	14974.44973	948.3321375
906	14975.69766	948.411169
907	14975.94197	948.4266411
908	14975.18841	948.3789182
909	14973.44291	948.2683754
910	14970.71148	948.095394
911	14967.00042	947.8603722
912	14962.31609	947.5637138
913	14956.66509	947.2058359
914	14950.05419	946.7871671
915	14942.49023	946.3081416
916	14933.98035	945.7692107
917	14924.53173	945.1708293
918	14914.15182	944.5134698
919	14902.84815	943.7976079
920	14890.62846	943.0237347
921	14877.50063	942.192349
922	14863.47268	941.3039589
923	14848.55279	940.359082
924	14832.74937	939.3582511
925	14816.07086	938.302001
926	14798.52592	937.1908796
927	14780.12341	936.0254481
928	14760.87221	934.8062697
929	14740.78147	933.5339227
930	14719.86046	932.208995
931	14698.11853	930.832078
932	14675.56522	929.4037766
933	14652.21024	927.9247052
934	14628.0634	926.3954857
935	14603.13468	924.8167496
936	14577.43414	923.1891338
937	14550.97204	921.5132887
938	14523.75875	919.7898705
939	14495.80477	918.0195445
940	14467.12074	916.2029841
941	14437.71742	914.3408717
942	14407.6057	912.4338956
943	14376.79658	910.4827536
944	14345.3012	908.4881511
945	14313.13086	906.4508028
946	14280.29693	904.3714293
947	14246.8109	902.2507588
948	14212.6844	900.0895268
949	14177.92918	897.8884786
950	14142.55706	895.6483612
951	14106.58002	893.3699349
952	14070.01011	891.0539621
953	14032.85955	888.7012162
954	13995.1406	886.3124748
955	13956.86564	883.8885208
956	13918.04715	881.430145
957	13878.69776	878.9381475
958	13838.83014	876.4133304
959	13798.45707	873.8565033
960	13757.59145	871.2684835
961	13716.2462	868.650088
